Year,Team,Player,Salary,Percent_team_salary
2023.0,GSW,Jerome Robinson,559782.0,0.002673844442316106
2023.0,GSW,Pat Spencer,170508.0,0.000814445387973237
2022.0,HOU,John Wall,47345760.0,0.3441330951849884
2022.0,HOU,Derrick Favors,10183800.0,0.07402104464570608
2022.0,HOU,Danny Green,9710528.0,0.07058106272917564
2022.0,HOU,Jalen Green,9441840.0,0.06862810151197131
2022.0,HOU,Jabari Smith,8882640.0,0.06456355113137872
2022.0,HOU,Jae'Sean Tate,7065217.0,0.051353595218739716
2022.0,HOU,Justin Holiday,5418154.0,0.03938190254436565
2022.0,HOU,Moe Harkless,4564980.0,0.03318059942131182
2022.0,HOU,Ty Jerome,4220057.0,0.03067352340034412
2022.0,HOU,Boban Marjanovic,4101478.0,0.02981163084029353
2022.0,HOU,Alperen Sengun,3375360.0,0.024533835430323697
2022.0,HOU,Tari Eason,3359160.0,0.02441608558024215
2022.0,HOU,Kevin Porter,3217631.0,0.02338738073257604
2022.0,HOU,Usman Garuba,2471160.0,0.017961649353550053
2022.0,HOU,Frank Kaminsky,2463490.0,0.017905899887492926
2022.0,HOU,Josh Christopher,2372160.0,0.017242066936385053
2022.0,HOU,TyTy Washington,2210040.0,0.016063696214457888
2022.0,HOU,Theo Maledon,1900000.0,0.013810167602156517
2022.0,HOU,KJ Martin,1782621.0,0.012956997253223081
2022.0,HOU,Daishen Nix,1563518.0,0.011364445067888713
2022.0,HOU,DJ Augustin,633938.0,0.004607784225987315
2022.0,HOU,Darius Days,508891.0,0.00369887894801528
